GeneID	Symbol	dbXrefs
91942	NDUFAF2	MIM:609653|HGNC:HGNC:28086|Ensembl:ENSG00000164182|Vega:OTTHUMG00000131221
91947	ARRDC4	HGNC:HGNC:28087|Ensembl:ENSG00000140450|Vega:OTTHUMG00000149849
91948	LINC00923	HGNC:HGNC:28088|Ensembl:ENSG00000251209
91949	COG7	MIM:606978|HGNC:HGNC:18622|Ensembl:ENSG00000168434|Vega:OTTHUMG00000094807
91966	CXorf40A	MIM:300954|HGNC:HGNC:28089|Ensembl:ENSG00000197620|Vega:OTTHUMG00000022622
91975	ZNF300	MIM:612429|HGNC:HGNC:13091|Ensembl:ENSG00000145908|Vega:OTTHUMG00000130076
91977	MYOZ3	MIM:610735|HGNC:HGNC:18565|Ensembl:ENSG00000164591|Vega:OTTHUMG00000130077
91978	TPGS1	HGNC:HGNC:25058|Ensembl:ENSG00000141933|Vega:OTTHUMG00000180557
92002	CCNQ	MIM:300708|HGNC:HGNC:28434|Ensembl:ENSG00000262919|Vega:OTTHUMG00000024206
92014	SLC25A51	HGNC:HGNC:23323|Ensembl:ENSG00000122696|Vega:OTTHUMG00000019935
92017	SNX29	HGNC:HGNC:30542|Ensembl:ENSG00000048471|Vega:OTTHUMG00000129827
92070	CTBP1-AS2	HGNC:HGNC:28307
92086	GGTLC1	MIM:612338|HGNC:HGNC:16437|Ensembl:ENSG00000149435|Vega:OTTHUMG00000032095
92092	ZC3HAV1L	HGNC:HGNC:22423|Ensembl:ENSG00000146858|Vega:OTTHUMG00000157229
92104	TTC30A	HGNC:HGNC:25853|Ensembl:ENSG00000197557|Vega:OTTHUMG00000132528
92105	INTS4	MIM:611348|HGNC:HGNC:25048|Ensembl:ENSG00000149262|Vega:OTTHUMG00000166629
92106	OXNAD1	HGNC:HGNC:25128|Ensembl:ENSG00000154814|Vega:OTTHUMG00000129867
92126	DSEL	MIM:611125|HGNC:HGNC:18144|Ensembl:ENSG00000171451|Vega:OTTHUMG00000132804
92129	RIPPLY1	MIM:300575|HGNC:HGNC:25117|Ensembl:ENSG00000147223|Vega:OTTHUMG00000022153
92140	MTDH	MIM:610323|HGNC:HGNC:29608|Ensembl:ENSG00000147649|Vega:OTTHUMG00000164692
92154	MTSS1L	MIM:616951|HGNC:HGNC:25094|Ensembl:ENSG00000132613|Vega:OTTHUMG00000177023
92162	TMEM88	HGNC:HGNC:32371|Ensembl:ENSG00000167874|Vega:OTTHUMG00000178022
92170	MTG1	HGNC:HGNC:32159|Ensembl:ENSG00000148824|Vega:OTTHUMG00000166564
92181	UBTD2	MIM:610174|HGNC:HGNC:24463|Ensembl:ENSG00000168246|Vega:OTTHUMG00000130519
92196	DAPL1	HGNC:HGNC:21490|Ensembl:ENSG00000163331|Vega:OTTHUMG00000153970
92211	CDHR1	MIM:609502|HGNC:HGNC:14550|Ensembl:ENSG00000148600|Vega:OTTHUMG00000018634
92235	DUSP27	HGNC:HGNC:25034|Ensembl:ENSG00000198842|Vega:OTTHUMG00000034434
92241	RCSD1	MIM:610579|HGNC:HGNC:28310|Ensembl:ENSG00000198771|Vega:OTTHUMG00000035318
92249	LINC01278	HGNC:HGNC:28090|Ensembl:ENSG00000235437
92255	LMBRD2	HGNC:HGNC:25287|Ensembl:ENSG00000164187|Vega:OTTHUMG00000162150
92259	MRPS36	MIM:611996|HGNC:HGNC:16631|Ensembl:ENSG00000134056|Vega:OTTHUMG00000162443
92270	ATP6AP1L	HGNC:HGNC:28091|Ensembl:ENSG00000205464|Vega:OTTHUMG00000162558
92283	ZNF461	MIM:608640|HGNC:HGNC:21629|Ensembl:ENSG00000197808|Vega:OTTHUMG00000180832
92285	ZNF585B	HGNC:HGNC:30948|Ensembl:ENSG00000245680|Vega:OTTHUMG00000048165
92291	CAPN13	MIM:610228|HGNC:HGNC:16663|Ensembl:ENSG00000162949|Vega:OTTHUMG00000152053
92292	GLYATL1	MIM:614761|HGNC:HGNC:30519|Ensembl:ENSG00000166840|Vega:OTTHUMG00000167221
92293	TMEM132C	HGNC:HGNC:25436|Ensembl:ENSG00000181234|Vega:OTTHUMG00000163736
92304	SCGB3A1	MIM:606500|HGNC:HGNC:18384|Ensembl:ENSG00000161055|Vega:OTTHUMG00000130936
92305	TMEM129	MIM:615975|HGNC:HGNC:25137|Ensembl:ENSG00000168936|Vega:OTTHUMG00000121150
92312	MEX3A	MIM:611007|HGNC:HGNC:33482|Ensembl:ENSG00000254726|Vega:OTTHUMG00000017465
92335	STRADA	MIM:608626|HGNC:HGNC:30172|Ensembl:ENSG00000266173|Vega:OTTHUMG00000178908
92340	PRR29	HGNC:HGNC:25673|Ensembl:ENSG00000224383|Vega:OTTHUMG00000178594
92342	METTL18	MIM:615255|HGNC:HGNC:28793|Ensembl:ENSG00000171806|Vega:OTTHUMG00000035813
92344	GORAB	MIM:607983|HGNC:HGNC:25676|Ensembl:ENSG00000120370|Vega:OTTHUMG00000035228
92345	NAF1	HGNC:HGNC:25126|Ensembl:ENSG00000145414|Vega:OTTHUMG00000161370
92346	C1orf105	HGNC:HGNC:29591|Ensembl:ENSG00000180999|Vega:OTTHUMG00000034750
92359	CRB3	MIM:609737|HGNC:HGNC:20237|Ensembl:ENSG00000130545|Vega:OTTHUMG00000181828
92369	SPSB4	MIM:611660|HGNC:HGNC:30630|Ensembl:ENSG00000175093|Vega:OTTHUMG00000160223
92370	PXYLP1	HGNC:HGNC:26303|Ensembl:ENSG00000155893|Vega:OTTHUMG00000160171
92399	MRRF	MIM:604602|HGNC:HGNC:7234|Ensembl:ENSG00000148187|Vega:OTTHUMG00000020600
92400	RBM18	HGNC:HGNC:28413|Ensembl:ENSG00000119446|Vega:OTTHUMG00000020602
92421	CHMP4C	MIM:610899|HGNC:HGNC:30599|Ensembl:ENSG00000164695|Vega:OTTHUMG00000164726
92427	RPS2P4	HGNC:HGNC:19814
92482	BBIP1	MIM:613605|HGNC:HGNC:28093|Ensembl:ENSG00000214413|Vega:OTTHUMG00000019046
92483	LDHAL6B	HGNC:HGNC:21481|Ensembl:ENSG00000171989|Vega:OTTHUMG00000132714
92507	RPS4XP2	HGNC:HGNC:16563
92521	SPECC1	MIM:608793|HGNC:HGNC:30615|Ensembl:ENSG00000128487|Vega:OTTHUMG00000179808
92552	ATXN3L	MIM:300920|HGNC:HGNC:24173|Ensembl:ENSG00000123594|Vega:OTTHUMG00000021146
92558	BICDL1	MIM:617002|HGNC:HGNC:28095|Ensembl:ENSG00000135127|Vega:OTTHUMG00000169311
92565	FANK1	MIM:611640|HGNC:HGNC:23527|Ensembl:ENSG00000203780|Vega:OTTHUMG00000019241
92579	G6PC3	MIM:611045|HGNC:HGNC:24861|Ensembl:ENSG00000141349|Vega:OTTHUMG00000181805
92591	ASB16	MIM:615056|HGNC:HGNC:19768|Ensembl:ENSG00000161664|Vega:OTTHUMG00000181809
92595	ZNF764	HGNC:HGNC:28200|Ensembl:ENSG00000169951|Vega:OTTHUMG00000132406
92597	MOB1B	MIM:609282|HGNC:HGNC:29801|Ensembl:ENSG00000173542|Vega:OTTHUMG00000160844
92609	TIMM50	MIM:607381|HGNC:HGNC:23656|Ensembl:ENSG00000105197|Vega:OTTHUMG00000183066
92610	TIFA	MIM:609028|HGNC:HGNC:19075|Ensembl:ENSG00000145365|Vega:OTTHUMG00000161066
92659	MAFG-AS1	HGNC:HGNC:43649|Ensembl:ENSG00000265688
92667	MGME1	MIM:615076|HGNC:HGNC:16205|Ensembl:ENSG00000125871|Vega:OTTHUMG00000031955
92675	DTD1	MIM:610996|HGNC:HGNC:16219|Ensembl:ENSG00000125821|Vega:OTTHUMG00000031980
92682	RPS15AP1	HGNC:HGNC:16598
92689	FAM114A1	HGNC:HGNC:25087|Ensembl:ENSG00000197712|Vega:OTTHUMG00000128583
92691	TMEM169	HGNC:HGNC:25130|Ensembl:ENSG00000163449|Vega:OTTHUMG00000133053
92703	TMEM183A	HGNC:HGNC:20173|Ensembl:ENSG00000163444|Vega:OTTHUMG00000042051
92714	ARRDC1	HGNC:HGNC:28633|Ensembl:ENSG00000197070|Vega:OTTHUMG00000020993
92715	DPH7	MIM:613210|HGNC:HGNC:25199|Ensembl:ENSG00000148399|Vega:OTTHUMG00000020991
92736	OTOP2	MIM:607827|HGNC:HGNC:19657|Ensembl:ENSG00000183034|Vega:OTTHUMG00000179215
92737	DNER	MIM:607299|HGNC:HGNC:24456|Ensembl:ENSG00000187957|Vega:OTTHUMG00000153637
92745	SLC38A5	MIM:300649|HGNC:HGNC:18070|Ensembl:ENSG00000017483|Vega:OTTHUMG00000024117
92747	BPIFB1	HGNC:HGNC:16108|Ensembl:ENSG00000125999|Vega:OTTHUMG00000032252
92749	DRC1	MIM:615288|HGNC:HGNC:24245|Ensembl:ENSG00000157856|Vega:OTTHUMG00000125531
92755	TUBBP1	HGNC:HGNC:12414
92797	HELB	MIM:614539|HGNC:HGNC:17196|Ensembl:ENSG00000127311|Vega:OTTHUMG00000169006
92799	SHKBP1	MIM:617322|HGNC:HGNC:19214|Ensembl:ENSG00000160410|Vega:OTTHUMG00000182602
92806	CENPBD1	HGNC:HGNC:28272|Ensembl:ENSG00000177946|Vega:OTTHUMG00000173040
92815	HIST3H2A	MIM:615015|HGNC:HGNC:20507|Ensembl:ENSG00000181218|Vega:OTTHUMG00000040046
92822	ZNF276	MIM:608460|HGNC:HGNC:23330|Ensembl:ENSG00000158805|Vega:OTTHUMG00000138050
92840	REEP6	MIM:609346|HGNC:HGNC:30078|Ensembl:ENSG00000115255|Vega:OTTHUMG00000180072
92856	IMP4	MIM:612981|HGNC:HGNC:30856|Ensembl:ENSG00000136718|Vega:OTTHUMG00000131627
92906	HNRNPLL	MIM:611208|HGNC:HGNC:25127|Ensembl:ENSG00000143889|Vega:OTTHUMG00000102075
92912	UBE2Q2	MIM:612501|HGNC:HGNC:19248|Ensembl:ENSG00000140367|Vega:OTTHUMG00000142839
92922	CCDC102A	HGNC:HGNC:28097|Ensembl:ENSG00000135736|Vega:OTTHUMG00000133472
92935	MARS2	MIM:609728|HGNC:HGNC:25133|Ensembl:ENSG00000247626|Vega:OTTHUMG00000154487
92949	ADAMTSL1	MIM:609198|HGNC:HGNC:14632|Ensembl:ENSG00000178031|Vega:OTTHUMG00000019604
92960	PEX11G	MIM:607583|HGNC:HGNC:20208|Ensembl:ENSG00000104883|Vega:OTTHUMG00000182044
92973	LINC00950	HGNC:HGNC:28098
92979	MARCH9	MIM:613336|HGNC:HGNC:25139|Ensembl:ENSG00000139266|Vega:OTTHUMG00000170456
92999	ZBTB47	HGNC:HGNC:26955|Ensembl:ENSG00000114853|Vega:OTTHUMG00000156207
93010	B3GNT7	MIM:615313|HGNC:HGNC:18811|Ensembl:ENSG00000156966|Vega:OTTHUMG00000153880
93034	NT5C1B	MIM:610526|HGNC:HGNC:17818|Ensembl:ENSG00000185013|Vega:OTTHUMG00000151765
93035	PKHD1L1	MIM:607843|HGNC:HGNC:20313|Ensembl:ENSG00000205038|Vega:OTTHUMG00000164934
93058	COQ10A	HGNC:HGNC:26515|Ensembl:ENSG00000135469|Vega:OTTHUMG00000170283
93081	TEX30	HGNC:HGNC:25188|Ensembl:ENSG00000151287|Vega:OTTHUMG00000017306
93082	NEURL3	MIM:617206|HGNC:HGNC:25162|Ensembl:ENSG00000163121|Vega:OTTHUMG00000128645
93099	DMKN	MIM:617211|HGNC:HGNC:25063|Ensembl:ENSG00000161249|Vega:OTTHUMG00000048101
93100	NAPRT	MIM:611552|HGNC:HGNC:30450|Ensembl:ENSG00000147813|Vega:OTTHUMG00000156942
93107	KCNG4	MIM:607603|HGNC:HGNC:19697|Ensembl:ENSG00000168418|Vega:OTTHUMG00000137638
93109	TMEM44	HGNC:HGNC:25120|Ensembl:ENSG00000145014|Vega:OTTHUMG00000156023
93129	ORAI3	MIM:610930|HGNC:HGNC:28185|Ensembl:ENSG00000175938|Vega:OTTHUMG00000176768
93134	ZNF561	HGNC:HGNC:28684|Ensembl:ENSG00000171469|Vega:OTTHUMG00000157054
93144	RPS10P5	HGNC:HGNC:15795
93145	OLFM2	MIM:617492|HGNC:HGNC:17189|Ensembl:ENSG00000105088|Vega:OTTHUMG00000180390
93164	HTR7P1	HGNC:HGNC:30411|Ensembl:ENSG00000183935
93166	PRDM6	MIM:616982|HGNC:HGNC:9350|Ensembl:ENSG00000061455|Vega:OTTHUMG00000150469
93183	PIGM	MIM:610273|HGNC:HGNC:18858|Ensembl:ENSG00000143315|Vega:OTTHUMG00000024081
93185	IGSF8	MIM:606644|HGNC:HGNC:17813|Ensembl:ENSG00000162729|Vega:OTTHUMG00000024075
93190	C1orf158	HGNC:HGNC:28567|Ensembl:ENSG00000157330|Vega:OTTHUMG00000001888
93202	TXNP1	HGNC:HGNC:49481
93210	PGAP3	MIM:611801|HGNC:HGNC:23719|Ensembl:ENSG00000161395|Vega:OTTHUMG00000179110
93233	CCDC114	MIM:615038|HGNC:HGNC:26560|Ensembl:ENSG00000105479|Vega:OTTHUMG00000156161
93273	LEMD1	MIM:610480|HGNC:HGNC:18725|Ensembl:ENSG00000186007|Vega:OTTHUMG00000037201
93323	HAUS8	MIM:613434|HGNC:HGNC:30532|Ensembl:ENSG00000131351|Vega:OTTHUMG00000182672
93343	MVB12A	HGNC:HGNC:25153|Ensembl:ENSG00000141971|Vega:OTTHUMG00000166252
93349	SP140L	HGNC:HGNC:25105|Ensembl:ENSG00000185404|Vega:OTTHUMG00000153730
93377	OPALIN	MIM:617200|HGNC:HGNC:20707|Ensembl:ENSG00000197430|Vega:OTTHUMG00000018831
93380	MMGT1	HGNC:HGNC:28100|Ensembl:ENSG00000169446|Vega:OTTHUMG00000022499
93408	MYL10	MIM:617177|HGNC:HGNC:29825|Ensembl:ENSG00000106436|Vega:OTTHUMG00000157137
93426	SYCE1	MIM:611486|HGNC:HGNC:28852|Ensembl:ENSG00000171772|Vega:OTTHUMG00000019321
93429	LOC93429	Ensembl:ENSG00000268460
93432	MGAM2	HGNC:HGNC:28101|Ensembl:ENSG00000257743|Vega:OTTHUMG00000158558
93436	ARMC6	HGNC:HGNC:25049|Ensembl:ENSG00000105676|Vega:OTTHUMG00000169271
93463	LOC93463	Ensembl:ENSG00000124835
93474	ZNF670	HGNC:HGNC:28167|Ensembl:ENSG00000277462|Vega:OTTHUMG00000040868
93487	MAPK1IP1L	MIM:617226|HGNC:HGNC:19840|Ensembl:ENSG00000168175|Vega:OTTHUMG00000171029
93492	TPTE2	MIM:606791|HGNC:HGNC:17299|Ensembl:ENSG00000132958|Vega:OTTHUMG00000016493
93517	SDR42E1	MIM:616164|HGNC:HGNC:29834|Ensembl:ENSG00000184860|Vega:OTTHUMG00000166148
93550	ZFAND4	HGNC:HGNC:23504|Ensembl:ENSG00000172671|Vega:OTTHUMG00000018085
93556	EGFEM1P	HGNC:HGNC:25149
93587	TRMT10A	MIM:616013|HGNC:HGNC:28403|Ensembl:ENSG00000145331|Vega:OTTHUMG00000131025
93589	CACNA2D4	MIM:608171|HGNC:HGNC:20202|Ensembl:ENSG00000151062|Vega:OTTHUMG00000168111
93594	TBC1D31	HGNC:HGNC:30888|Ensembl:ENSG00000156787|Vega:OTTHUMG00000165081
93611	FBXO44	MIM:609111|HGNC:HGNC:24847|Ensembl:ENSG00000132879|Vega:OTTHUMG00000002071
93621	MRFAP1	MIM:616905|HGNC:HGNC:24549|Ensembl:ENSG00000179010|Vega:OTTHUMG00000125504
93622	LOC93622	Ensembl:ENSG00000170846
93624	TADA2B	MIM:608790|HGNC:HGNC:30781|Ensembl:ENSG00000173011|Vega:OTTHUMG00000159983
93627	TBCK	MIM:616899|HGNC:HGNC:28261|Ensembl:ENSG00000145348|Vega:OTTHUMG00000131214
93643	TJAP1	MIM:612658|HGNC:HGNC:17949|Ensembl:ENSG00000137221|Vega:OTTHUMG00000014736
93649	MYOCD	MIM:606127|HGNC:HGNC:16067|Ensembl:ENSG00000141052|Vega:OTTHUMG00000058767
93650	ACP4	MIM:606362|HGNC:HGNC:14376|Ensembl:ENSG00000142513|Vega:OTTHUMG00000182961
93653	ST7-AS1	HGNC:HGNC:16000|Ensembl:ENSG00000227199
93654	ST7-AS2	HGNC:HGNC:16044|Ensembl:ENSG00000226367
93655	ST7-OT3	HGNC:HGNC:16045|Ensembl:ENSG00000004866
93659	CGB5	MIM:608825|HGNC:HGNC:16452|Ensembl:ENSG00000189052|Vega:OTTHUMG00000183337
93661	CAPZA3	MIM:608722|HGNC:HGNC:24205|Ensembl:ENSG00000177938|Vega:OTTHUMG00000169001
93663	ARHGAP18	MIM:613351|HGNC:HGNC:21035|Ensembl:ENSG00000146376|Vega:OTTHUMG00000015547
93664	CADPS2	MIM:609978|HGNC:HGNC:16018|Ensembl:ENSG00000081803|Vega:OTTHUMG00000157093
93668	HPYR1	HGNC:HGNC:16071|Ensembl:ENSG00000253521
93948	RPS23P1	HGNC:HGNC:16043
93953	GCNA	MIM:300369|HGNC:HGNC:15805|Ensembl:ENSG00000147174|Vega:OTTHUMG00000033327
93956	AOCH	MIM:606049
93973	ACTR8	HGNC:HGNC:14672|Ensembl:ENSG00000113812|Vega:OTTHUMG00000158279
93974	ATPIF1	MIM:614981|HGNC:HGNC:871|Ensembl:ENSG00000130770|Vega:OTTHUMG00000003533
93978	CLEC6A	MIM:613579|HGNC:HGNC:14556|Ensembl:ENSG00000205846|Vega:OTTHUMG00000168672
93979	CPA5	MIM:609561|HGNC:HGNC:15722|Ensembl:ENSG00000158525|Vega:OTTHUMG00000157824
93980	DYRK1AIP1	HGNC:HGNC:14401
93981	DYRK1AIP2	HGNC:HGNC:14459
93983	DYT13	MIM:607671|HGNC:HGNC:3101
93985	FGS3	MIM:300406|HGNC:HGNC:15596
93986	FOXP2	MIM:605317|HGNC:HGNC:13875|Ensembl:ENSG00000128573|Vega:OTTHUMG00000023131
93991	MRX77	MIM:300454|HGNC:HGNC:15824
93993	NDUFB3P1	HGNC:HGNC:13673
93994	NDUFB3P2	HGNC:HGNC:13674
93995	NDUFB3P4	HGNC:HGNC:13676
93996	NDUFB3P3	HGNC:HGNC:13675
93997	NDUFB3P5	HGNC:HGNC:13677
93999	OTSC2	MIM:605727|HGNC:HGNC:8520
94003	PDB4	MIM:606263|HGNC:HGNC:16033
94005	PIGS	MIM:610271|HGNC:HGNC:14937|Ensembl:ENSG00000087111|Vega:OTTHUMG00000132604
94008	SCA18	MIM:607458|HGNC:HGNC:15744
94009	SERHL	MIM:607979|HGNC:HGNC:14408|Ensembl:ENSG00000172250
94014	TRICY1	MIM:609649|HGNC:HGNC:12302
94015	TTYH2	MIM:608855|HGNC:HGNC:13877|Ensembl:ENSG00000141540|Vega:OTTHUMG00000166018
94017	TRS-TGA2-1	MIM:606171|HGNC:HGNC:16292
94025	MUC16	MIM:606154|HGNC:HGNC:15582|Ensembl:ENSG00000181143|Vega:OTTHUMG00000169191
94026	POM121L2	HGNC:HGNC:13973|Ensembl:ENSG00000158553|Vega:OTTHUMG00000014475
94027	CGB7	MIM:608826|HGNC:HGNC:16451|Ensembl:ENSG00000196337|Vega:OTTHUMG00000183339
94030	LRRC4B	HGNC:HGNC:25042|Ensembl:ENSG00000131409|Vega:OTTHUMG00000183063
94031	HTRA3	MIM:608785|HGNC:HGNC:30406|Ensembl:ENSG00000170801|Vega:OTTHUMG00000090561
94032	CAMK2N2	MIM:608721|HGNC:HGNC:24197|Ensembl:ENSG00000163888|Vega:OTTHUMG00000156821
94033	FTMT	MIM:608847|HGNC:HGNC:17345|Ensembl:ENSG00000181867|Vega:OTTHUMG00000128912
94039	ZNF101	MIM:603983|HGNC:HGNC:12881|Ensembl:ENSG00000181896|Vega:OTTHUMG00000167736
94056	SYAP1	HGNC:HGNC:16273|Ensembl:ENSG00000169895|Vega:OTTHUMG00000021192
94059	LENG9	HGNC:HGNC:16306|Ensembl:ENSG00000275183|Vega:OTTHUMG00000188273
94081	SFXN1	MIM:615569|HGNC:HGNC:16085|Ensembl:ENSG00000164466|Vega:OTTHUMG00000130555
94086	HSPB9	MIM:608344|HGNC:HGNC:30589|Ensembl:ENSG00000260325|Vega:OTTHUMG00000133500
94097	SFXN5	MIM:615572|HGNC:HGNC:16073|Ensembl:ENSG00000144040|Vega:OTTHUMG00000129775
94101	ORMDL1	MIM:610073|HGNC:HGNC:16036|Ensembl:ENSG00000128699|Vega:OTTHUMG00000132661
94103	ORMDL3	MIM:610075|HGNC:HGNC:16038|Ensembl:ENSG00000172057|Vega:OTTHUMG00000133249
94104	PAXBP1	HGNC:HGNC:13579|Ensembl:ENSG00000159086|Vega:OTTHUMG00000064980
94107	TMEM203	MIM:616499|HGNC:HGNC:28217|Ensembl:ENSG00000187713|Vega:OTTHUMG00000020985
94115	CGB8	MIM:608827|HGNC:HGNC:16453|Ensembl:ENSG00000213030|Vega:OTTHUMG00000180609
94120	SYTL3	HGNC:HGNC:15587|Ensembl:ENSG00000164674|Vega:OTTHUMG00000015916
94121	SYTL4	MIM:300723|HGNC:HGNC:15588|Ensembl:ENSG00000102362|Vega:OTTHUMG00000022004
94122	SYTL5	HGNC:HGNC:15589|Ensembl:ENSG00000147041|Vega:OTTHUMG00000033176
94134	ARHGAP12	MIM:610577|HGNC:HGNC:16348|Ensembl:ENSG00000165322|Vega:OTTHUMG00000017911
94137	RP1L1	MIM:608581|HGNC:HGNC:15946|Ensembl:ENSG00000183638|Vega:OTTHUMG00000163806
94138	DFNA32	HGNC:HGNC:2804
94139	DFNA34	HGNC:HGNC:2806
94140	DFNA35	HGNC:HGNC:2807
94144	CDRT2	HGNC:HGNC:14381
94145	CDRT3	HGNC:HGNC:14382
94148	CDRT5	HGNC:HGNC:14384
94150	CDRT7	HGNC:HGNC:14386|Ensembl:ENSG00000259944
94151	CDRT8	HGNC:HGNC:14387
94153	CDRT10	HGNC:HGNC:14390
94154	CDRT11	HGNC:HGNC:14391
94155	CDRT12	HGNC:HGNC:14392
94156	CDRT13	HGNC:HGNC:14393
94158	CDRT15P1	HGNC:HGNC:33168
94160	ABCC12	MIM:607041|HGNC:HGNC:14640|Ensembl:ENSG00000140798|Vega:OTTHUMG00000133143
94161	SNORD46	HGNC:HGNC:10186|Ensembl:ENSG00000200913
94162	SNORD38A	HGNC:HGNC:30355|Ensembl:ENSG00000202031
94163	SNORD38B	HGNC:HGNC:30356|Ensembl:ENSG00000207421|Ensembl:ENSG00000281859
94233	OPN4	MIM:606665|HGNC:HGNC:14449|Ensembl:ENSG00000122375|Vega:OTTHUMG00000018654
94234	FOXQ1	MIM:612788|HGNC:HGNC:20951|Ensembl:ENSG00000164379|Vega:OTTHUMG00000016160
94235	GNG8	HGNC:HGNC:19664|Ensembl:ENSG00000167414|Vega:OTTHUMG00000183430
94236	DNAJA1P5	HGNC:HGNC:39341
94239	H2AFV	HGNC:HGNC:20664|Ensembl:ENSG00000105968|Vega:OTTHUMG00000129217
94240	EPSTI1	MIM:607441|HGNC:HGNC:16465|Ensembl:ENSG00000133106|Vega:OTTHUMG00000016814
94241	TP53INP1	MIM:606185|HGNC:HGNC:18022|Ensembl:ENSG00000164938|Vega:OTTHUMG00000164697
94274	PPP1R14A	MIM:608153|HGNC:HGNC:14871|Ensembl:ENSG00000167641|Vega:OTTHUMG00000181892
94297	PPP1R11P1	HGNC:HGNC:16326
94298	PPP1R11P2	HGNC:HGNC:16327
94299	TP53BP2P1	HGNC:HGNC:16328
94302	PPP1R14BP4	HGNC:HGNC:16331
94304	PPP1R1AP1	HGNC:HGNC:16316
94310	PPP1R2P8	HGNC:HGNC:16323
94313	AUTS5	MIM:606053
94337	MNG3	MIM:606082
95681	CEP41	MIM:610523|HGNC:HGNC:12370|Ensembl:ENSG00000106477|Vega:OTTHUMG00000157823
96459	FNIP1	MIM:610594|HGNC:HGNC:29418|Ensembl:ENSG00000217128|Vega:OTTHUMG00000186338
96597	TBC1D27	HGNC:HGNC:28104
96610	BMS1P20	HGNC:HGNC:49153
96626	LIMS3	HGNC:HGNC:30047|Ensembl:ENSG00000256977|Vega:OTTHUMG00000191772
96764	TGS1	MIM:606461|HGNC:HGNC:17843|Ensembl:ENSG00000137574|Vega:OTTHUMG00000164294
100917	VWSM	MIM:604547
100918	NRCLP2	MIM:605841
103910	MYL12B	MIM:609211|HGNC:HGNC:29827|Ensembl:ENSG00000118680|Vega:OTTHUMG00000131510
103911	RPS27AP1	HGNC:HGNC:17121
112398	EGLN2	MIM:606424|HGNC:HGNC:14660|Ensembl:ENSG00000269858|Vega:OTTHUMG00000182703
112399	EGLN3	MIM:606426|HGNC:HGNC:14661|Ensembl:ENSG00000129521|Vega:OTTHUMG00000029498
112401	BIRC8	HGNC:HGNC:14878|Ensembl:ENSG00000163098|Vega:OTTHUMG00000182919
112464	CAVIN3	HGNC:HGNC:9400|Ensembl:ENSG00000170955|Vega:OTTHUMG00000133378
112476	PRRT2	MIM:614386|HGNC:HGNC:30500|Ensembl:ENSG00000167371|Vega:OTTHUMG00000177142
112479	ERI2	HGNC:HGNC:30541|Ensembl:ENSG00000196678|Vega:OTTHUMG00000131557
112483	SAT2	MIM:611463|HGNC:HGNC:23160|Ensembl:ENSG00000141504|Vega:OTTHUMG00000108152
112487	DTD2	HGNC:HGNC:20277|Ensembl:ENSG00000129480|Vega:OTTHUMG00000140205
112495	GTF3C6	MIM:611784|HGNC:HGNC:20872|Ensembl:ENSG00000155115|Vega:OTTHUMG00000015370
112574	SNX18	HGNC:HGNC:19245|Ensembl:ENSG00000178996|Vega:OTTHUMG00000096994
112597	CYTOR	HGNC:HGNC:28717|Ensembl:ENSG00000222041
112609	MRAP2	MIM:615410|HGNC:HGNC:21232|Ensembl:ENSG00000135324|Vega:OTTHUMG00000015121
112611	RWDD2A	HGNC:HGNC:21385|Ensembl:ENSG00000013392|Vega:OTTHUMG00000015109
112616	CMTM7	MIM:607890|HGNC:HGNC:19178|Ensembl:ENSG00000153551|Vega:OTTHUMG00000155869
112703	FAM71E1	HGNC:HGNC:25107|Ensembl:ENSG00000142530|Vega:OTTHUMG00000183041
112714	TUBA3E	HGNC:HGNC:20765|Ensembl:ENSG00000152086|Vega:OTTHUMG00000131626
112724	RDH13	HGNC:HGNC:19978|Ensembl:ENSG00000160439|Vega:OTTHUMG00000180478
112744	IL17F	MIM:606496|HGNC:HGNC:16404|Ensembl:ENSG00000112116|Vega:OTTHUMG00000014845
112752	IFT43	MIM:614068|HGNC:HGNC:29669|Ensembl:ENSG00000119650|Vega:OTTHUMG00000171613
112755	STX1B	MIM:601485|HGNC:HGNC:18539|Ensembl:ENSG00000099365|Vega:OTTHUMG00000132391
112770	GLMP	HGNC:HGNC:29436|Ensembl:ENSG00000198715|Vega:OTTHUMG00000019789
112802	KRT71	MIM:608245|HGNC:HGNC:28927|Ensembl:ENSG00000139648|Vega:OTTHUMG00000167831
112812	FDX1L	MIM:614585|HGNC:HGNC:30546|Ensembl:ENSG00000267673|Vega:OTTHUMG00000141299
112817	HOGA1	MIM:613597|HGNC:HGNC:25155|Ensembl:ENSG00000241935|Vega:OTTHUMG00000018859
112840	WDR89	HGNC:HGNC:20489|Ensembl:ENSG00000140006|Vega:OTTHUMG00000140340
112846	RBM8B	HGNC:HGNC:13426
112849	L3HYPDH	MIM:614811|HGNC:HGNC:20488|Ensembl:ENSG00000126790|Vega:OTTHUMG00000028941
112858	TP53RK	MIM:608679|HGNC:HGNC:16197|Ensembl:ENSG00000172315|Vega:OTTHUMG00000085887
112869	SGF29	MIM:613374|HGNC:HGNC:25156|Ensembl:ENSG00000176476|Vega:OTTHUMG00000131763
112885	PHF21B	MIM:616727|HGNC:HGNC:25161|Ensembl:ENSG00000056487|Vega:OTTHUMG00000151199
