GeneID	Symbol	dbXrefs
235028	Zfp426	MGI:MGI:1920248|Ensembl:ENSMUSG00000059475|Vega:OTTMUSG00000036855
235033	Rdh8	MGI:MGI:2685028|Ensembl:ENSMUSG00000053773|Vega:OTTMUSG00000062999
235036	Ppan	MGI:MGI:2178445|Ensembl:ENSMUSG00000004100|Vega:OTTMUSG00000023850
235040	Atg4d	MGI:MGI:2444308|Ensembl:ENSMUSG00000002820|Vega:OTTMUSG00000063268
235041	Kank2	MGI:MGI:2384568|Ensembl:ENSMUSG00000032194|Vega:OTTMUSG00000063571
235043	Tmem205	MGI:MGI:3045495|Ensembl:ENSMUSG00000040883|Vega:OTTMUSG00000062319
235044	Plppr2	MGI:MGI:2384575|Ensembl:ENSMUSG00000040563|Vega:OTTMUSG00000047453
235047	Zfp809	MGI:MGI:2143362|Ensembl:ENSMUSG00000057982|Vega:OTTMUSG00000062355
235048	Zfp599	MGI:MGI:2679006|Ensembl:ENSMUSG00000062794|Vega:OTTMUSG00000033650
235050	Zfp810	MGI:MGI:2384563|Ensembl:ENSMUSG00000066829|Vega:OTTMUSG00000062358
235067	Cypt4	MGI:MGI:1916573|Ensembl:ENSMUSG00000047995|Vega:OTTMUSG00000062544
235072	Sept7	MGI:MGI:1335094|Ensembl:ENSMUSG00000001833|Vega:OTTMUSG00000062554
235086	Igsf9b	MGI:MGI:2685354|Ensembl:ENSMUSG00000034275|Vega:OTTMUSG00000032753
235106	Ntm	MGI:MGI:2446259|Ensembl:ENSMUSG00000059974|Vega:OTTMUSG00000023155
235130	Adamts15	MGI:MGI:2449569|Ensembl:ENSMUSG00000033453|Vega:OTTMUSG00000062825
235132	Zbtb44	MGI:MGI:1925123|Ensembl:ENSMUSG00000047412|Vega:OTTMUSG00000062827
235134	Nfrkb	MGI:MGI:2442410|Ensembl:ENSMUSG00000042185|Vega:OTTMUSG00000034118
235135	Tmem45b	MGI:MGI:2384574|Ensembl:ENSMUSG00000041737|Vega:OTTMUSG00000062879
235169	Foxred1	MGI:MGI:2446262|Ensembl:ENSMUSG00000039048|Vega:OTTMUSG00000034114
235180	Fez1	MGI:MGI:2670976|Ensembl:ENSMUSG00000032118|Vega:OTTMUSG00000034186
235184	Msantd2	MGI:MGI:2384579|Ensembl:ENSMUSG00000042138|Vega:OTTMUSG00000060858
235248	Olfr952	MGI:MGI:3030786|Ensembl:ENSMUSG00000058856|Vega:OTTMUSG00000062343
235256	Olfr149	MGI:MGI:2660716|Ensembl:ENSMUSG00000062121|Vega:OTTMUSG00000062387
235279	Gm4893	MGI:MGI:3648039
235281	Scn3b	MGI:MGI:1918882|Ensembl:ENSMUSG00000049281|Vega:OTTMUSG00000016755
235283	Gramd1b	MGI:MGI:1925037|Ensembl:ENSMUSG00000040111|Vega:OTTMUSG00000031780
235293	Sc5d	MGI:MGI:1353611|Ensembl:ENSMUSG00000032018|Vega:OTTMUSG00000063602
235300	Tmem136	MGI:MGI:2685030|Ensembl:ENSMUSG00000048503|Vega:OTTMUSG00000063149
235302	D630033O11Rik	MGI:MGI:2685434|Vega:OTTMUSG00000060859
235312	C1qtnf5	MGI:MGI:2385958|Ensembl:ENSMUSG00000079592|Vega:OTTMUSG00000020632
235315	Rnf214	MGI:MGI:2444451|Ensembl:ENSMUSG00000042790|Vega:OTTMUSG00000034964
235320	Zbtb16	MGI:MGI:103222|Ensembl:ENSMUSG00000066687|Vega:OTTMUSG00000063009
235323	Usp28	MGI:MGI:2442293|Ensembl:ENSMUSG00000032267|Vega:OTTMUSG00000063013
235327	Gm4894	MGI:MGI:3646156|Ensembl:ENSMUSG00000054156|Vega:OTTMUSG00000063015
235330	Ttc12	MGI:MGI:2444588|Ensembl:ENSMUSG00000040219|Vega:OTTMUSG00000024805
235339	Dlat	MGI:MGI:2385311|Ensembl:ENSMUSG00000000168|Vega:OTTMUSG00000016493
235344	Sik2	MGI:MGI:2445031|Ensembl:ENSMUSG00000037112|Vega:OTTMUSG00000042049
235345	4833427G06Rik	MGI:MGI:1921013|Ensembl:ENSMUSG00000032057|Vega:OTTMUSG00000063078
235379	Gldn	MGI:MGI:2388361|Ensembl:ENSMUSG00000046167|Vega:OTTMUSG00000027380
235380	Dmxl2	MGI:MGI:2444630|Ensembl:ENSMUSG00000041268|Vega:OTTMUSG00000030270
235386	Hykk	MGI:MGI:2443139|Ensembl:ENSMUSG00000035878|Vega:OTTMUSG00000022644
235392	Gm4895	MGI:MGI:3648582
235402	Lingo1	MGI:MGI:1915522|Ensembl:ENSMUSG00000049556|Vega:OTTMUSG00000016697
235406	Snx33	MGI:MGI:2443239|Ensembl:ENSMUSG00000032733|Vega:OTTMUSG00000063134
235415	Cplx3	MGI:MGI:2384571|Ensembl:ENSMUSG00000039714|Vega:OTTMUSG00000063202
235416	Lman1l	MGI:MGI:2667537|Ensembl:ENSMUSG00000056271|Vega:OTTMUSG00000029965
235431	Coro2b	MGI:MGI:2444283|Ensembl:ENSMUSG00000041729|Vega:OTTMUSG00000023697
235435	Lctl	MGI:MGI:2183549|Ensembl:ENSMUSG00000032401|Vega:OTTMUSG00000028804
235439	Herc1	MGI:MGI:2384589|Ensembl:ENSMUSG00000038664|Vega:OTTMUSG00000017312
235441	Usp3	MGI:MGI:2152450|Ensembl:ENSMUSG00000032376|Vega:OTTMUSG00000023730
235442	Rab8b	MGI:MGI:2442982|Ensembl:ENSMUSG00000036943|Vega:OTTMUSG00000062649
235459	Gtf2a2	MGI:MGI:1933289|Ensembl:ENSMUSG00000033543|Vega:OTTMUSG00000030858
235461	Mindy2	MGI:MGI:2443086|Ensembl:ENSMUSG00000042444|Vega:OTTMUSG00000063625
235469	Zfp280d	MGI:MGI:2384583|Ensembl:ENSMUSG00000038535|Vega:OTTMUSG00000044709
235472	Prtg	MGI:MGI:2444710|Ensembl:ENSMUSG00000036030|Vega:OTTMUSG00000044731
235493	Fam214a	MGI:MGI:2387648|Ensembl:ENSMUSG00000034858|Vega:OTTMUSG00000062793
235497	Leo1	MGI:MGI:2685031|Ensembl:ENSMUSG00000042487|Vega:OTTMUSG00000062803
235503	Eef1a1-ps1	MGI:MGI:2388571
235504	Slc17a5	MGI:MGI:1924105|Ensembl:ENSMUSG00000049624|Vega:OTTMUSG00000030755
235505	Cd109	MGI:MGI:2445221|Ensembl:ENSMUSG00000046186|Vega:OTTMUSG00000036023
235509	Gm4896	MGI:MGI:3643617
235527	Plscr4	MGI:MGI:2143267|Ensembl:ENSMUSG00000032377|Vega:OTTMUSG00000022961
235533	Gk5	MGI:MGI:2443336|Ensembl:ENSMUSG00000041440|Vega:OTTMUSG00000031738
235534	Pxylp1	MGI:MGI:2442444|Ensembl:ENSMUSG00000043587|Vega:OTTMUSG00000027495
235542	Ppp2r3a	MGI:MGI:2442104|Ensembl:ENSMUSG00000043154|Vega:OTTMUSG00000048434
235559	Topbp1	MGI:MGI:1920018|Ensembl:ENSMUSG00000032555|Vega:OTTMUSG00000048444
235567	Dnajc13	MGI:MGI:2676368|Ensembl:ENSMUSG00000032560|Vega:OTTMUSG00000049291
235574	Atp2c1	MGI:MGI:1889008|Ensembl:ENSMUSG00000032570|Vega:OTTMUSG00000042223
235582	Glyctk	MGI:MGI:2444085|Ensembl:ENSMUSG00000020258|Vega:OTTMUSG00000034701
235584	Dusp7	MGI:MGI:2387100|Ensembl:ENSMUSG00000053716|Vega:OTTMUSG00000037684
235587	Parp3	MGI:MGI:1891258|Ensembl:ENSMUSG00000023249|Vega:OTTMUSG00000033581
235599	6430571L13Rik	MGI:MGI:2445137|Ensembl:ENSMUSG00000037977|Vega:OTTMUSG00000030262
235604	Camkv	MGI:MGI:2384296|Ensembl:ENSMUSG00000032936|Vega:OTTMUSG00000050791
235606	Apeh	MGI:MGI:88041|Ensembl:ENSMUSG00000032590|Vega:OTTMUSG00000050818
235610	Atrip	MGI:MGI:1925349|Ensembl:ENSMUSG00000025646|Vega:OTTMUSG00000033648
235611	Plxnb1	MGI:MGI:2154238|Ensembl:ENSMUSG00000053646|Vega:OTTMUSG00000021053
235612	Fbxw19	MGI:MGI:3505706|Ensembl:ENSMUSG00000074061|Vega:OTTMUSG00000027446
235623	Scap	MGI:MGI:2135958|Ensembl:ENSMUSG00000032485|Vega:OTTMUSG00000023555
235626	Setd2	MGI:MGI:1918177|Ensembl:ENSMUSG00000044791|Vega:OTTMUSG00000033479
235627	Nbeal2	MGI:MGI:2448554|Ensembl:ENSMUSG00000056724|Vega:OTTMUSG00000032760
235628	Prss42	MGI:MGI:2665280|Ensembl:ENSMUSG00000044664|Vega:OTTMUSG00000052495
235631	Prss50	MGI:MGI:2447303|Ensembl:ENSMUSG00000048752|Vega:OTTMUSG00000052497
235633	Als2cl	MGI:MGI:2447532|Ensembl:ENSMUSG00000044037|Vega:OTTMUSG00000025999
235634	Fam240a	MGI:MGI:2685436|Ensembl:ENSMUSG00000096393|Vega:OTTMUSG00000052498
235636	Rtp3	MGI:MGI:2446841|Ensembl:ENSMUSG00000066319|Vega:OTTMUSG00000052501
235661	Dync1li1	MGI:MGI:2135610|Ensembl:ENSMUSG00000032435|Vega:OTTMUSG00000062857
235674	Acaa1b	MGI:MGI:3605455|Ensembl:ENSMUSG00000010651|Vega:OTTMUSG00000033525
235682	Zfp445	MGI:MGI:2143340|Ensembl:ENSMUSG00000047036|Vega:OTTMUSG00000062784
235712	Mrgpra2b	MGI:MGI:3033098|Ensembl:ENSMUSG00000096719|Vega:OTTMUSG00000028717
235779	Nlrp4g	MGI:MGI:3700744
235841	Obox4-ps23	MGI:MGI:3779446
235854	Mrgpra4	MGI:MGI:3033100|Ensembl:ENSMUSG00000067173|Vega:OTTMUSG00000046581
235858	Gm392	MGI:MGI:2685238
235907	Zfp65	MGI:MGI:107769|Ensembl:ENSMUSG00000071281|Vega:OTTMUSG00000032930
235952	Igkv4-57	MGI:MGI:2685035|IMGT/GENE-DB:IGKV4-57
235956	Zfp825	MGI:MGI:2385315|Ensembl:ENSMUSG00000069208|Vega:OTTMUSG00000055590
235966	Gm4898	MGI:MGI:3647354
235973	A630095E13Rik	MGI:MGI:3055869|Ensembl:ENSMUSG00000070313|Vega:OTTMUSG00000044744
236010	Gm4899	MGI:MGI:3644090
236047	Igkv4-74	MGI:MGI:3779447|IMGT/GENE-DB:IGKV4-74
236069	Gm13238	MGI:MGI:3652104|Ensembl:ENSMUSG00000096233
236082	Dhrsx	MGI:MGI:2181510|Ensembl:ENSMUSG00000063897
236149	Slc22a26	MGI:MGI:2385316|Ensembl:ENSMUSG00000053303|Vega:OTTMUSG00000028394
236193	Zfp709	MGI:MGI:2384299|Ensembl:ENSMUSG00000056019|Vega:OTTMUSG00000047656
236219	Tcstv3	MGI:MGI:2675349|Ensembl:ENSMUSG00000095821
236266	Alms1	MGI:MGI:1934606|Ensembl:ENSMUSG00000063810|Vega:OTTMUSG00000024144
236285	Lancl3	MGI:MGI:2443335|Ensembl:ENSMUSG00000047344|Vega:OTTMUSG00000016893
236293	Slc22a29	MGI:MGI:3605624|Ensembl:ENSMUSG00000075044|Vega:OTTMUSG00000028422
236294	Gm4900	MGI:MGI:3646967
236312	Ifi209	MGI:MGI:2138243|Ensembl:ENSMUSG00000043263|Vega:OTTMUSG00000050198
236366	5730507C01Rik	MGI:MGI:1917882|Ensembl:ENSMUSG00000073197
236427	Mageb10-ps	MGI:MGI:2148174
236428	BC026762	MGI:MGI:2652842
236451	Phf11b	MGI:MGI:3645789|Ensembl:ENSMUSG00000091649|Vega:OTTMUSG00000043571
236479	Gm4903	MGI:MGI:3646001
236509	Olfr366	MGI:MGI:3030200|Ensembl:ENSMUSG00000068947|Vega:OTTMUSG00000012206
236511	Ago1	MGI:MGI:2446630|Ensembl:ENSMUSG00000041530|Vega:OTTMUSG00000009219
236537	Zfp352	MGI:MGI:2387418|Ensembl:ENSMUSG00000070902|Vega:OTTMUSG00000007775
236539	Phgdh	MGI:MGI:1355330|Ensembl:ENSMUSG00000053398|Vega:OTTMUSG00000026317
236546	AF067061	MGI:MGI:2681166|Ensembl:ENSMUSG00000095071|Vega:OTTMUSG00000042965
236565	Gm4904	MGI:MGI:3648291
236573	Gbp9	MGI:MGI:3605620|Ensembl:ENSMUSG00000029298|Vega:OTTMUSG00000053800
236574	Smok2b	MGI:MGI:3037705|Ensembl:ENSMUSG00000073457|Vega:OTTMUSG00000029533
236576	Spry3	MGI:MGI:1345188|Ensembl:ENSMUSG00000061654
236598	Rn28s1	-
236604	Pisd-ps1	MGI:MGI:3842428
236643	Sytl5	MGI:MGI:2668451|Ensembl:ENSMUSG00000054453|Vega:OTTMUSG00000017464
236663	H2al1j	MGI:MGI:3643273|Ensembl:ENSMUSG00000069038|Vega:OTTMUSG00000016830
236690	Nyx	MGI:MGI:2448607|Ensembl:ENSMUSG00000051228|Vega:OTTMUSG00000016909
236727	Slc9a7	MGI:MGI:2444530|Ensembl:ENSMUSG00000037341|Vega:OTTMUSG00000017060
236732	Rbm10	MGI:MGI:2384310|Ensembl:ENSMUSG00000031060|Vega:OTTMUSG00000017091
236733	Usp11	MGI:MGI:2384312|Ensembl:ENSMUSG00000031066|Vega:OTTMUSG00000017158
236737	Gm1848	MGI:MGI:3037706
236749	Gm4907	MGI:MGI:3648288|Ensembl:ENSMUSG00000068113|Vega:OTTMUSG00000016987
236775	Gm4908	MGI:MGI:3645476
236781	Gpr119	MGI:MGI:2668412|Ensembl:ENSMUSG00000051209|Vega:OTTMUSG00000017712
236784	Olfr1320	MGI:MGI:3031154|Ensembl:ENSMUSG00000071764|Vega:OTTMUSG00000017800
236785	Olfr1321	MGI:MGI:3031155|Ensembl:ENSMUSG00000067971|Vega:OTTMUSG00000017801
236790	Ints6l	MGI:MGI:2442593|Ensembl:ENSMUSG00000035967|Vega:OTTMUSG00000017533
236792	Mmgt1	MGI:MGI:2384305|Ensembl:ENSMUSG00000061273|Vega:OTTMUSG00000017579
236794	Slc9a6	MGI:MGI:2443511|Ensembl:ENSMUSG00000060681|Vega:OTTMUSG00000017578
236798	Adgrg4	MGI:MGI:2685213|Ensembl:ENSMUSG00000053852|Vega:OTTMUSG00000017742
236831	Gm4909	MGI:MGI:3648723
236844	Gm4910	MGI:MGI:3645886
236848	Tmem185a	MGI:MGI:2448555|Ensembl:ENSMUSG00000073139|Vega:OTTMUSG00000017810
236852	Magea10	MGI:MGI:3588211|Ensembl:ENSMUSG00000043453|Vega:OTTMUSG00000017850
236866	Olfr1326-ps1	MGI:MGI:3031160
236874	Gm14743	MGI:MGI:3705225|Ensembl:ENSMUSG00000079519|Vega:OTTMUSG00000017864
236891	Mageb17-ps	MGI:MGI:3643138
236892	Gm4911	MGI:MGI:3643139
236893	Gm4912	MGI:MGI:3643140
236899	Pcyt1b	MGI:MGI:2147987|Ensembl:ENSMUSG00000035246|Vega:OTTMUSG00000017967
236900	Pdk3	MGI:MGI:2384308|Ensembl:ENSMUSG00000035232|Vega:OTTMUSG00000017968
236904	Klhl15	MGI:MGI:1923400|Ensembl:ENSMUSG00000043929|Vega:OTTMUSG00000018085
236914	Gm371	MGI:MGI:2685217
236915	Arhgef9	MGI:MGI:2442233|Ensembl:ENSMUSG00000025656|Vega:OTTMUSG00000018030
236920	Stard8	MGI:MGI:2448556|Ensembl:ENSMUSG00000031216|Vega:OTTMUSG00000018069
236930	Ercc6l	MGI:MGI:2654144|Ensembl:ENSMUSG00000051220|Vega:OTTMUSG00000018309
236937	Vcp-rs	MGI:MGI:894298
236954	Gm379	MGI:MGI:2685225
236983	Gm4913	MGI:MGI:3646629
237008	Gm4914	MGI:MGI:3646569
237009	Ube2dnl1	MGI:MGI:3646570|Ensembl:ENSMUSG00000050435|Vega:OTTMUSG00000018431
237010	Klhl4	MGI:MGI:2442829|Ensembl:ENSMUSG00000025597|Vega:OTTMUSG00000018430
237016	Gm4915	MGI:MGI:3647071
237029	4932411N23Rik	MGI:MGI:3045322|Ensembl:ENSMUSG00000058670|Vega:OTTMUSG00000018639
237030	Gm4916	MGI:MGI:3643896
237038	Nox1	MGI:MGI:2450016|Ensembl:ENSMUSG00000031257|Vega:OTTMUSG00000019159
237048	Gm4917	MGI:MGI:3647066
237052	Tceal1	MGI:MGI:2385317|Ensembl:ENSMUSG00000049536|Vega:OTTMUSG00000018724
237073	Rbm41	MGI:MGI:2444923|Ensembl:ENSMUSG00000031433|Vega:OTTMUSG00000018843
237082	Nxt2	MGI:MGI:2147914|Ensembl:ENSMUSG00000042271|Vega:OTTMUSG00000018737
237091	Lhfpl1	MGI:MGI:1891214|Ensembl:ENSMUSG00000041700|Vega:OTTMUSG00000018892
237096	Gm4918	MGI:MGI:3644582
237107	Gnl3l	MGI:MGI:2448557|Ensembl:ENSMUSG00000025266|Vega:OTTMUSG00000019232
237116	Gm4919	MGI:MGI:3644910
237175	Adgrg2	MGI:MGI:2446854|Ensembl:ENSMUSG00000031298|Vega:OTTMUSG00000019584
237178	Ppef1	MGI:MGI:1097157|Ensembl:ENSMUSG00000062168|Vega:OTTMUSG00000019590
237211	Fancb	MGI:MGI:2448558|Ensembl:ENSMUSG00000047757|Vega:OTTMUSG00000019556
237213	Glra2	MGI:MGI:95748|Ensembl:ENSMUSG00000018589|Vega:OTTMUSG00000019555
237221	Gemin8	MGI:MGI:2384300|Ensembl:ENSMUSG00000040621|Vega:OTTMUSG00000019540
237222	Ofd1	MGI:MGI:1350328|Ensembl:ENSMUSG00000040586|Vega:OTTMUSG00000019549
237246	BC022960	MGI:MGI:2670977
237252	Gm4921	MGI:MGI:3779448
237253	Lrp11	MGI:MGI:2442989|Ensembl:ENSMUSG00000019796|Vega:OTTMUSG00000032764
237256	Zc3h12d	MGI:MGI:3045313|Ensembl:ENSMUSG00000039981
237300	Gm4922	MGI:MGI:3644318|Ensembl:ENSMUSG00000044624|Vega:OTTMUSG00000063681
237310	Il22ra2	MGI:MGI:2665114|Ensembl:ENSMUSG00000039760|Vega:OTTMUSG00000028020
237313	Il20ra	MGI:MGI:3605069|Ensembl:ENSMUSG00000020007|Vega:OTTMUSG00000063784
237320	Aldh8a1	MGI:MGI:2653900|Ensembl:ENSMUSG00000037542|Vega:OTTMUSG00000028021
237336	Tbpl1	MGI:MGI:1339946|Ensembl:ENSMUSG00000071359|Vega:OTTMUSG00000028051
237339	L3mbtl3	MGI:MGI:2143628|Ensembl:ENSMUSG00000039089|Vega:OTTMUSG00000037127
237353	Sh3rf3	MGI:MGI:2444637|Ensembl:ENSMUSG00000037990|Vega:OTTMUSG00000033616
237360	Adamts14	MGI:MGI:2179942|Ensembl:ENSMUSG00000059901|Vega:OTTMUSG00000031948
237361	Rpl27a-ps1	MGI:MGI:3645354
237362	Npffr1	MGI:MGI:2685082|Ensembl:ENSMUSG00000020090|Vega:OTTMUSG00000047708
237387	Lrrc3	MGI:MGI:2447899|Ensembl:ENSMUSG00000051652|Vega:OTTMUSG00000020516
237397	C2cd4c	MGI:MGI:2685084|Ensembl:ENSMUSG00000045912
237400	Mex3d	MGI:MGI:2681847|Ensembl:ENSMUSG00000048696|Vega:OTTMUSG00000019122
237403	Lingo3	MGI:MGI:3609246|Ensembl:ENSMUSG00000051067
237411	Zfp938	MGI:MGI:3621440|Ensembl:ENSMUSG00000062931|Vega:OTTMUSG00000024190
237412	Gm4924	MGI:MGI:3643133|Ensembl:ENSMUSG00000073427|Vega:OTTMUSG00000060245
237422	Ric8b	MGI:MGI:2682307|Ensembl:ENSMUSG00000035620|Vega:OTTMUSG00000063527
237433	Gm4925	MGI:MGI:3643371
237436	Gas2l3	MGI:MGI:1918780|Ensembl:ENSMUSG00000074802
237459	Cdk17	MGI:MGI:97517|Ensembl:ENSMUSG00000020015|Vega:OTTMUSG00000063859
237465	Ccdc38	MGI:MGI:2444738|Ensembl:ENSMUSG00000036168|Vega:OTTMUSG00000030958
237500	Tmtc3	MGI:MGI:3036255|Ensembl:ENSMUSG00000036676|Vega:OTTMUSG00000034150
237504	Rassf9	MGI:MGI:2384307|Ensembl:ENSMUSG00000044921|Vega:OTTMUSG00000036122
237523	Ptprq	MGI:MGI:1096349|Ensembl:ENSMUSG00000035916|Vega:OTTMUSG00000050771
237542	Osbpl8	MGI:MGI:2443807|Ensembl:ENSMUSG00000020189
237553	Trhde	MGI:MGI:2384311|Ensembl:ENSMUSG00000050663|Vega:OTTMUSG00000025680
237558	Myrfl	MGI:MGI:2685085|Ensembl:ENSMUSG00000034057
237560	Lrrc10	MGI:MGI:2448063|Ensembl:ENSMUSG00000060187
237611	Stac3	MGI:MGI:3606571|Ensembl:ENSMUSG00000040287|Vega:OTTMUSG00000027709
237615	Ankrd52	MGI:MGI:2444029|Ensembl:ENSMUSG00000014498|Vega:OTTMUSG00000035846
237625	Pla2g3	MGI:MGI:2444945|Ensembl:ENSMUSG00000034579|Vega:OTTMUSG00000005026
237636	Npc1l1	MGI:MGI:2685089|Ensembl:ENSMUSG00000020447|Vega:OTTMUSG00000000776
237694	4932414J04Rik	MGI:MGI:3605619|Ensembl:ENSMUSG00000078962
237711	Eml6	MGI:MGI:2442895|Ensembl:ENSMUSG00000044072|Vega:OTTMUSG00000005340
237716	Gpr75	MGI:MGI:2441843|Ensembl:ENSMUSG00000043999|Vega:OTTMUSG00000005353
237730	Fbll1	MGI:MGI:3034689|Ensembl:ENSMUSG00000051062|Vega:OTTMUSG00000005414
237749	Gm4926	MGI:MGI:3646427|Ensembl:ENSMUSG00000086909
237754	Btnl9	MGI:MGI:2442439|Ensembl:ENSMUSG00000040283|Vega:OTTMUSG00000005543
237758	Zfp454	MGI:MGI:2679253|Ensembl:ENSMUSG00000048728|Vega:OTTMUSG00000007886
237759	Col23a1	MGI:MGI:2653243|Ensembl:ENSMUSG00000063564|Vega:OTTMUSG00000005601
237761	Sowaha	MGI:MGI:2687280|Ensembl:ENSMUSG00000044352|Vega:OTTMUSG00000005638
237769	Gm12258	MGI:MGI:3651534
237775	Zfp867	MGI:MGI:2681848|Ensembl:ENSMUSG00000054519|Vega:OTTMUSG00000005799
237781	Mief2	MGI:MGI:2144199|Ensembl:ENSMUSG00000018599|Vega:OTTMUSG00000007763
237782	Smcr8	MGI:MGI:2444720|Ensembl:ENSMUSG00000049323|Vega:OTTMUSG00000007770
237806	Dnah9	MGI:MGI:1289279|Ensembl:ENSMUSG00000056752|Vega:OTTMUSG00000005907
237823	Pfas	MGI:MGI:2684864|Ensembl:ENSMUSG00000020899|Vega:OTTMUSG00000005962
237831	Slc13a5	MGI:MGI:3037150|Ensembl:ENSMUSG00000020805|Vega:OTTMUSG00000006104
237847	Rtn4rl1	MGI:MGI:2661375|Ensembl:ENSMUSG00000045287|Vega:OTTMUSG00000006197
237858	Tusc5	MGI:MGI:3029307|Ensembl:ENSMUSG00000046275|Vega:OTTMUSG00000006237
237859	Nsrp1	MGI:MGI:2144305|Ensembl:ENSMUSG00000037958|Vega:OTTMUSG00000006241
237860	Ssh2	MGI:MGI:2679255|Ensembl:ENSMUSG00000037926|Vega:OTTMUSG00000006248
237868	Sarm1	MGI:MGI:2136419|Ensembl:ENSMUSG00000050132|Vega:OTTMUSG00000000147
237877	Atad5	MGI:MGI:2442925|Ensembl:ENSMUSG00000017550|Vega:OTTMUSG00000000189
237880	1700071K01Rik	MGI:MGI:3588264
237886	Slfn9	MGI:MGI:2445121|Ensembl:ENSMUSG00000069793|Vega:OTTMUSG00000000923
237887	Slfn10-ps	MGI:MGI:3512288|Ensembl:ENSMUSG00000072621
237890	Slfn14	MGI:MGI:2684866|Ensembl:ENSMUSG00000082101|Vega:OTTMUSG00000000927
237891	Gas2l2	MGI:MGI:3652048|Ensembl:ENSMUSG00000020686|Vega:OTTMUSG00000000934
237898	Usp32	MGI:MGI:2144475|Ensembl:ENSMUSG00000000804|Vega:OTTMUSG00000001019
237911	Brip1	MGI:MGI:2442836|Ensembl:ENSMUSG00000034329|Vega:OTTMUSG00000001045
237926	Rsad1	MGI:MGI:3039628|Ensembl:ENSMUSG00000039096|Vega:OTTMUSG00000002016
237928	Phospho1	MGI:MGI:2447348|Ensembl:ENSMUSG00000050860|Vega:OTTMUSG00000001750
237930	Ttll6	MGI:MGI:2683461|Ensembl:ENSMUSG00000038756|Vega:OTTMUSG00000001959
237934	Krt39	MGI:MGI:3588208|Ensembl:ENSMUSG00000064165|Vega:OTTMUSG00000004991
237940	Aoc2	MGI:MGI:2668431|Ensembl:ENSMUSG00000078651|Vega:OTTMUSG00000002792
237943	Gpatch8	MGI:MGI:1918667|Ensembl:ENSMUSG00000034621|Vega:OTTMUSG00000002856
237954	Lrrc37a	MGI:MGI:2685097|Ensembl:ENSMUSG00000078632|Vega:OTTMUSG00000002842
237958	Sppl2c	MGI:MGI:3045264|Ensembl:ENSMUSG00000049506|Vega:OTTMUSG00000003150
237979	Sdk2	MGI:MGI:2443847|Ensembl:ENSMUSG00000041592|Vega:OTTMUSG00000003805
237987	Otop2	MGI:MGI:2388365|Ensembl:ENSMUSG00000050201|Vega:OTTMUSG00000003749
237988	Cdr2l	MGI:MGI:2684867|Ensembl:ENSMUSG00000050910|Vega:OTTMUSG00000003795
238011	Enpp7	MGI:MGI:3027917|Ensembl:ENSMUSG00000046697|Vega:OTTMUSG00000003976
238021	Fscn2	MGI:MGI:2443337|Ensembl:ENSMUSG00000025380|Vega:OTTMUSG00000004147
238023	Hexdc	MGI:MGI:3605542|Ensembl:ENSMUSG00000039307|Vega:OTTMUSG00000004295
238024	Fn3krp	MGI:MGI:2679256|Ensembl:ENSMUSG00000039253|Vega:OTTMUSG00000004676
238037	Wdcp	MGI:MGI:3040699|Ensembl:ENSMUSG00000051721
238049	Gm4927	MGI:MGI:3779449
238055	Apob	MGI:MGI:88052|Ensembl:ENSMUSG00000020609|Vega:OTTMUSG00000035465
238057	Gdf7	MGI:MGI:95690|Ensembl:ENSMUSG00000037660
238074	Gm4928	MGI:MGI:3644549
238076	Kcns3	MGI:MGI:1098804|Ensembl:ENSMUSG00000043673
238091	Gm4929	MGI:MGI:3645941
238123	Cog5	MGI:MGI:2145130|Ensembl:ENSMUSG00000035933
238130	Dock4	MGI:MGI:1918006|Ensembl:ENSMUSG00000035954
238161	Akap6	MGI:MGI:3050566|Ensembl:ENSMUSG00000061603
238199	Gm4930	MGI:MGI:3644853
238205	Lrfn5	MGI:MGI:2144814|Ensembl:ENSMUSG00000035653|Vega:OTTMUSG00000027631
238217	Rpl10l	MGI:MGI:3647985|Ensembl:ENSMUSG00000060499|Vega:OTTMUSG00000043585
238247	Arid4a	MGI:MGI:2444354|Ensembl:ENSMUSG00000048118|Vega:OTTMUSG00000017260
238252	Gpr135	MGI:MGI:2676315|Ensembl:ENSMUSG00000043398
238257	Tmem30b	MGI:MGI:2442082|Ensembl:ENSMUSG00000034435
238266	Syt16	MGI:MGI:2673872|Ensembl:ENSMUSG00000044912
238271	Kcnh5	MGI:MGI:3584508|Ensembl:ENSMUSG00000034402
238276	Akap5	MGI:MGI:2685104|Ensembl:ENSMUSG00000021057|Vega:OTTMUSG00000016317
238317	Elmsan1	MGI:MGI:2685106|Ensembl:ENSMUSG00000042507|Vega:OTTMUSG00000017439
238323	Rps6kl1	MGI:MGI:2443413|Ensembl:ENSMUSG00000019235
238328	Vash1	MGI:MGI:2442543|Ensembl:ENSMUSG00000021256|Vega:OTTMUSG00000029994
238330	Irf2bpl	MGI:MGI:2442463|Ensembl:ENSMUSG00000034168
238331	Zdhhc22	MGI:MGI:2685108|Ensembl:ENSMUSG00000048483
238333	Samd15	MGI:MGI:2685109|Ensembl:ENSMUSG00000090812|Vega:OTTMUSG00000043613
238377	Gpr68	MGI:MGI:2441763|Ensembl:ENSMUSG00000047415|Vega:OTTMUSG00000024497
238384	Slc24a4	MGI:MGI:2447362|Ensembl:ENSMUSG00000041771|Vega:OTTMUSG00000033883
